country,hdi,life_expectancy,expec_yr_school,mean_yr_school,gross_inc_percap,HDI_Category
Guatemala,0.511,64.195,7.169149876,3.569618711,5967.304,Low
Guatemala,0.519,64.863,7.418882779,3.638708105,5974.438778,Low
Guatemala,0.527,65.536,7.668615682,3.707797499,6096.621971,Low
Guatemala,0.535,66.114,7.918348585,3.776886894,6277.393885,Low
Guatemala,0.544,66.869,8.168081488,3.845976288,6354.988104,Low
Guatemala,0.551,67.446,8.417814391,3.915065683,6429.049836,Medium
Guatemala,0.556,67.946,8.667547294,3.881567794,6466.892675,Medium
Guatemala,0.561,68.386,8.917280197,3.848069906,6489.613841,Medium
Guatemala,0.566,68.797,9.193762207,3.799302459,6518.677236,Medium
Guatemala,0.57,69.165,9.470244217,3.750535011,6565.080562,Medium
Guatemala,0.574,69.168,9.746726227,3.701767564,6637.011274,Medium
Guatemala,0.58,69.812,10.02320824,3.653000116,6819.804883,Medium
Guatemala,0.59,70.1,10.29969025,3.844273448,7094.530055,Medium
Guatemala,0.599,70.356,10.57704496,4.03554678,7251.735236,Medium
Guatemala,0.606,70.641,10.85439968,4.226820111,7124.618243,Medium
Guatemala,0.613,70.878,11.09412003,4.418093443,7154.321512,Medium
Guatemala,0.617,71.177,11.06177044,4.609366775,7297.904709,Medium
Guatemala,0.62,71.463,10.85068989,4.800640106,7437.345084,Medium
Guatemala,0.623,71.728,10.8308897,4.896299839,7557.659524,Medium
Guatemala,0.64,71.964,10.92879009,5.83698988,7734.784922,Medium
Guatemala,0.629,72.103,10.97344017,4.933569908,7932.539066,Medium
Guatemala,0.633,72.355,10.92856002,5.120502472,8028.819158,Medium
Guatemala,0.636,72.551,10.88367987,5.307435036,8147.871684,Medium
Guatemala,0.64,72.726,10.83879972,5.494367599,8296.051267,Medium
Guatemala,0.645,73.129,10.79391956,5.681300163,8514.176034,Medium
Guatemala,0.638,71.797,10.76720388,5.668648013,8240.391368,Medium
Guatemala,0.63,69.237,10.76720388,5.668648013,8716.445741,Medium
Guatemala,0.629,68.674,10.76720388,5.668648013,8996.415822,Medium
Guinea,0.27,47.004,2.694149971,1.313318515,1403.309843,Low
Guinea,0.274,47.546,2.820280075,1.325962177,1382.658952,Low
Guinea,0.281,48.363,2.996155024,1.338727563,1400.370763,Low
Guinea,0.288,48.962,3.172029972,1.351615845,1452.52753,Low
Guinea,0.294,49.171,3.392210007,1.364628206,1471.369422,Low
Guinea,0.302,49.866,3.624340057,1.37776584,1497.405394,Low
Guinea,0.31,50.544,3.856470108,1.391029954,1528.806135,Low
Guinea,0.32,51.356,4.202220082,1.4046821,1565.061837,Low
Guinea,0.33,52.049,4.547970057,1.418334246,1599.506574,Low
Guinea,0.338,52.356,4.893720031,1.431986392,1652.150345,Low
Guinea,0.345,52.479,5.239470005,1.445638537,1664.039457,Low
Guinea,0.352,52.662,5.585219979,1.459290683,1692.285811,Low
Guinea,0.363,53.278,5.930969954,1.472942829,1788.521678,Low
Guinea,0.37,53.678,6.276719928,1.486594975,1809.837326,Low
Guinea,0.377,54.117,6.622469902,1.500247121,1805.090781,Low
Guinea,0.387,54.632,7.105619907,1.513899267,1820.935239,Low
Guinea,0.394,55.108,7.582719803,1.527551413,1756.771201,Low
Guinea,0.402,55.553,7.853904724,1.541203558,1833.682381,Low
Guinea,0.408,56.044,8.125089645,1.554855704,1858.594538,Low
Guinea,0.41,56.348,8.300136566,1.56850785,1774.329626,Low
Guinea,0.415,56.72,8.475183487,1.582159996,1836.011571,Low
Guinea,0.421,57.019,8.650230408,1.654532492,1875.766088,Low
Guinea,0.425,57.406,8.652159691,1.726904988,1944.646071,Low
Guinea,0.43,57.791,8.883224964,1.799277484,1904.024544,Low
Guinea,0.436,57.886,9.114290237,1.871649981,1960.618874,Low
Guinea,0.449,58.134,9.286886149,2.451784968,2018.605594,Low
Guinea,0.466,58.763,9.462750484,3.031919956,2177.559702,Low
Guinea,0.467,59.109,9.641945134,2.580559969,2371.891013,Low
Guinea,0.464,59.349,9.824533166,2.129199982,2383.453497,Low
Guinea,0.47,59.72,10.01057884,2.241205475,2436.389436,Low
Guinea,0.471,59.327,10.20014763,2.35910296,2364.84135,Low
Guinea,0.467,58.892,10.20014763,2.35910296,2258.271562,Low
Guinea,0.471,58.985,10.20014763,2.35910296,2404.165832,Low
Guinea-Bissau,0.402,52.249,8.702759743,2.148568167,1602.89303,Low
Guinea-Bissau,0.414,53.371,9.133029938,2.27117,1616.613914,Low
Guinea-Bissau,0.421,54.155,9.232721901,2.418591125,1634.348722,Low
Guinea-Bissau,0.426,54.646,9.332413863,2.56601225,1625.483493,Low
Guinea-Bissau,0.434,55.541,9.432105826,2.713433375,1644.447024,Low
Guinea-Bissau,0.441,56.23,9.531797789,2.8608545,1689.464873,Low
Guinea-Bissau,0.45,56.967,9.631489752,3.008275625,1797.476454,Low
Guinea-Bissau,0.454,57.69,9.731181715,3.15569675,1718.587412,Low
Guinea-Bissau,0.458,58.232,9.830873678,3.303117875,1685.666477,Low
Guinea-Bissau,0.465,58.61,9.930565641,3.450539,1750.568353,Low
Guinea-Bissau,0.47,59.128,10.0302576,3.4950382,1794.241241,Low
Guinea-Bissau,0.476,59.674,10.12994957,3.5395374,1861.915692,Low
Guinea-Bissau,0.479,60.066,10.22964153,3.5840366,1876.130372,Low
Guinea-Bissau,0.48,60.502,10.32933349,3.6285358,1782.560021,Low
Guinea-Bissau,0.488,60.882,10.42902545,3.673035,1930.554865,Low
Guinea-Bissau,0.482,59.999,10.5316806,3.673035,1835.123646,Low
Guinea-Bissau,0.482,59.652,10.5316806,3.673035,1855.808396,Low
Guinea-Bissau,0.483,59.861,10.5316806,3.673035,1879.853611,Low
Guyana,0.496,62.415,8.467954444,5.273218506,2038.707505,Low
Guyana,0.493,62.622,8.627023927,5.343320377,1822.275961,Low
Guyana,0.509,62.787,8.789081511,5.413422248,2257.479401,Low
Guyana,0.524,63.152,8.954183327,5.483524119,2759.99501,Low
Guyana,0.535,63.372,9.122386559,5.55362599,3170.398688,Low
Guyana,0.54,63.136,9.293749469,5.62372786,3373.274226,Low
Guyana,0.55,63.205,9.468331411,5.701618828,3901.162654,Medium
Guyana,0.556,63.356,9.646192852,5.779509796,4027.250501,Medium
Guyana,0.561,63.9,9.827395399,5.857400763,4037.289443,Medium
Guyana,0.566,64.17,10.01200181,5.935291731,4057.640019,Medium
Guyana,0.57,64.483,10.20007604,6.013182698,4083.913284,Medium
Guyana,0.578,64.788,10.28467396,6.067706376,4476.458067,Medium
Guyana,0.584,64.728,10.36927189,6.122230053,4885.347596,Medium
Guyana,0.591,64.6,10.45386982,6.265548257,5347.6666,Medium
Guyana,0.604,64.93,10.82208014,6.408866462,6104.870163,Medium
Guyana,0.615,65.132,11.19029045,6.552184666,6606.539365,Medium
Guyana,0.624,65.667,11.04757023,6.69550287,7508.170442,Medium
Guyana,0.631,66.254,10.90485001,6.838821075,8147.497118,Medium
Guyana,0.636,66.288,11.0310297,6.982139279,8426.125111,Medium
Guyana,0.641,66.563,11.01204014,7.125457483,8758.286926,Medium
Guyana,0.65,66.743,11.40573025,7.268775687,9289.958781,Medium
Guyana,0.663,66.982,12.06239986,7.412093892,9730.868035,Medium
Guyana,0.669,67.23,12.13850021,7.555412096,10280.66909,Medium
Guyana,0.674,67.473,12.2407403,7.6987303,10510.01835,Medium
Guyana,0.682,67.882,12.34298038,7.842048505,11242.74405,Medium
Guyana,0.686,68.201,12.45615992,7.985366709,11167.45448,Medium
Guyana,0.693,68.384,12.56933947,8.128684913,11916.9269,Medium
Guyana,0.699,68.667,12.68251901,8.272003118,12164.14729,Medium
Guyana,0.704,68.896,12.79569856,8.415321322,12470.78618,High
Guyana,0.711,69.124,12.9088781,8.558639526,13328.10241,High
Guyana,0.727,68.486,13.02205765,8.627408726,19160.30167,High
Guyana,0.721,65.673,13.02205765,8.627408726,22793.3016,High
Guyana,0.742,65.989,13.02205765,8.627408726,35782.90961,High
Haiti,0.441,52.975,8.003592771,2.680190065,3598.510892,Low
Haiti,0.445,53.391,8.101668637,2.78181809,3594.783218,Low
Haiti,0.447,53.842,8.200946323,2.883446115,3337.484514,Low
Haiti,0.449,54.35,8.301440555,2.985074139,3095.193846,Low
Haiti,0.447,54.653,8.403166242,3.086702164,2682.380641,Low
Haiti,0.457,55.547,8.506138473,3.188330189,2900.999095,Low
Haiti,0.463,56.154,8.610372524,3.297929039,2970.323838,Low
Haiti,0.468,56.516,8.715883857,3.407527889,2992.215871,Low
Haiti,0.474,57.135,8.822688123,3.51712674,2999.33834,Low
Haiti,0.481,57.961,8.930801167,3.62672559,3021.694631,Low
Haiti,0.485,58.365,9.040239026,3.73632444,2986.177335,Low
Haiti,0.487,58.489,9.151017935,3.843930584,2922.572697,Low
Haiti,0.491,58.855,9.263154326,3.951536728,2900.00335,Low
Haiti,0.497,59.507,9.376664834,4.059142872,2948.171376,Low
Haiti,0.494,58.475,9.491566297,4.166749016,2863.047666,Low
Haiti,0.506,60.415,9.607875761,4.274355159,2893.704832,Low
Haiti,0.51,60.763,9.725610479,4.364026946,2913.192735,Low
Haiti,0.516,61.103,9.844787915,4.453698733,2998.281305,Low
Haiti,0.52,61.332,9.96542575,4.543370519,3029.257921,Low
Haiti,0.526,61.741,10.08754188,4.633042306,3158.425873,Low
Haiti,0.449,46.019,10.21115441,4.722714092,2948.218267,Low
Haiti,0.529,61.623,10.3362817,4.824342117,3066.756293,Low
Haiti,0.534,62.291,10.46294229,4.925970142,3038.420049,Low
Haiti,0.54,62.605,10.59115497,5.027598167,3117.048528,Low
Haiti,0.545,62.987,10.71936766,5.129226191,3163.846359,Low
Haiti,0.549,63.237,10.84758034,5.230854216,3160.945212,Low
Haiti,0.552,63.392,10.97579303,5.306577058,3175.787928,Medium
Haiti,0.557,63.854,11.10400571,5.3822999,3212.446745,Medium
Haiti,0.559,64.019,11.11519337,5.458022742,3218.846393,Medium
Haiti,0.559,64.255,11.12638103,5.533745584,3122.553358,Medium
Haiti,0.557,64.052,11.13756869,5.609468426,2975.463771,Medium
Haiti,0.551,63.192,11.13756869,5.609468426,2883.605279,Medium
Haiti,0.552,63.728,11.13756869,5.609468426,2801.712516,Medium
Honduras,0.513,65.243,8.164045768,3.867753515,3696.388877,Low
Honduras,0.514,65.752,8.22233963,3.947463658,3450.916948,Low
Honduras,0.518,65.991,8.281049728,4.027173801,3535.322234,Low
Honduras,0.523,66.251,8.339759827,4.106883943,3738.299973,Low
Honduras,0.526,66.574,8.457868512,4.186594086,3634.314924,Low
Honduras,0.532,67.139,8.575977198,4.266304229,3744.727633,Low
Honduras,0.536,67.439,8.694085884,4.333333212,3714.130975,Low
Honduras,0.541,67.777,8.81219457,4.400362196,3829.133362,Low
Honduras,0.524,62.721,8.930303256,4.46739118,3878.443925,Low
Honduras,0.548,68.422,9.048411942,4.534420163,3777.661664,Low
Honduras,0.553,68.662,9.166520627,4.601449147,3921.567496,Medium
Honduras,0.557,69.006,9.284629313,4.668478131,3911.380055,Medium
Honduras,0.561,69.366,9.402737999,4.735507114,3937.678927,Medium
Honduras,0.565,69.507,9.520846685,4.802536098,3988.483585,Medium
Honduras,0.57,69.796,9.638955371,4.869565082,4107.875786,Medium
Honduras,0.575,70.104,9.757064056,4.936594065,4273.268558,Medium
Honduras,0.579,70.261,9.875172742,4.945652036,4441.443742,Medium
Honduras,0.584,70.376,9.993281428,4.954710007,4684.993844,Medium
Honduras,0.589,70.441,10.11139011,5.111529946,4794.636624,Medium
Honduras,0.592,70.911,10.17946529,5.268349886,4616.401304,Medium
Honduras,0.596,71.088,10.24754047,5.425169826,4574.168511,Medium
Honduras,0.598,71.439,10.08246517,5.581989765,4620.063584,Medium
Honduras,0.596,71.734,9.91738987,5.518219948,4647.680169,Medium
Honduras,0.602,71.963,9.886475411,5.847009897,4691.298655,Medium
Honduras,0.603,72.259,9.511977939,6.175799847,4693.282337,Medium
Honduras,0.61,72.487,9.744292656,6.294149876,4830.831048,Medium
Honduras,0.615,72.588,9.721621449,6.528709888,4919.994616,Medium
Honduras,0.614,72.692,9.641396204,6.408294916,5114.505779,Medium
Honduras,0.614,72.814,9.672588739,6.287879944,5138.869173,Medium
Honduras,0.629,72.881,9.961707633,7.088479996,5188.036351,Medium
Honduras,0.621,71.462,9.961707633,7.296200514,4682.741182,Medium
Honduras,0.62,70.123,9.961707633,7.296200514,5089.140793,Medium
Honduras,0.624,70.728,9.961707633,7.296200514,5271.604988,Medium
"Hong Kong, China (SAR)",0.739,77.472,8.938858703,8.675597279,27604.71689,High
"Hong Kong, China (SAR)",0.748,77.698,9.241380787,8.854880333,28609.29059,High
"Hong Kong, China (SAR)",0.758,78.015,9.554141271,9.037868309,29922.25005,High
"Hong Kong, China (SAR)",0.77,78.326,9.877486659,9.220856285,32648.68515,High
"Hong Kong, China (SAR)",0.78,78.732,10.21177518,9.403844261,34059.58314,High
"Hong Kong, China (SAR)",0.79,79.15,10.55737719,9.586832237,34676.14204,High
"Hong Kong, China (SAR)",0.799,79.472,10.91467557,9.769820213,35026.39524,High
"Hong Kong, China (SAR)",0.808,79.745,11.28406617,9.892756176,36482.51645,Very High
"Hong Kong, China (SAR)",0.813,80.137,11.66595824,10.01569214,34474.80404,Very High
"Hong Kong, China (SAR)",0.821,80.345,12.06077486,10.1386281,34855.74418,Very High
"Hong Kong, China (SAR)",0.831,80.746,12.46895345,10.26156406,36582.94686,Very High
"Hong Kong, China (SAR)",0.839,81.111,12.89094623,10.38450003,36949.98592,Very High
"Hong Kong, China (SAR)",0.846,81.254,13.32722071,10.50743599,36698.0144,Very High
"Hong Kong, China (SAR)",0.854,81.224,13.77826023,10.63037195,38329.73807,Very High
"Hong Kong, China (SAR)",0.863,81.412,14.04843044,10.75330791,41308.53205,Very High
"Hong Kong, China (SAR)",0.871,81.771,14.20232964,10.87624388,43535.85559,Very High
"Hong Kong, China (SAR)",0.878,82.011,14.21205997,10.99917984,47285.82558,Very High
"Hong Kong, China (SAR)",0.892,82.231,15.09237957,11.10687494,50458.18529,Very High
"Hong Kong, China (SAR)",0.908,82.363,16.23981094,11.21457005,52504.56427,Very High
"Hong Kong, China (SAR)",0.91,82.589,16.48522949,11.31379032,49508.63991,Very High
"Hong Kong, China (SAR)",0.914,82.993,16.32858086,11.40386009,52128.22686,Very High
"Hong Kong, China (SAR)",0.921,83.232,16.46495056,11.61520004,54637.91383,Very High
"Hong Kong, China (SAR)",0.925,83.561,16.54696083,11.70422681,54426.72399,Very High
"Hong Kong, China (SAR)",0.928,83.806,16.53655052,11.79325358,55878.28871,Very High
"Hong Kong, China (SAR)",0.932,84.077,16.62537003,11.88228035,57083.13392,Very High
"Hong Kong, China (SAR)",0.936,84.289,16.58806038,12.02414989,57949.21107,Very High
"Hong Kong, China (SAR)",0.939,84.539,16.57004929,12.09660006,59305.95703,Very High
"Hong Kong, China (SAR)",0.946,84.899,16.7714901,12.16905022,62442.17494,Very High
"Hong Kong, China (SAR)",0.949,85.246,16.87722015,12.19762993,64299.51908,Very High
"Hong Kong, China (SAR)",0.953,85.273,17.28801918,12.22620964,63276.56457,Very High
"Hong Kong, China (SAR)",0.955,85.197,17.76877022,12.26672967,59536.61139,Very High
"Hong Kong, China (SAR)",0.959,85.473,17.72920036,12.3072497,64150.85303,Very High
"Hong Kong, China (SAR)",0.956,84.315,17.8495903,12.34776974,62485.50516,Very High
Hungary,0.721,69.371,11.34864044,9.479980469,17784.62119,High
Hungary,0.715,69.441,11.31017017,9.549073133,15415.69025,High
Hungary,0.714,69.167,11.2968502,9.618165796,15054.71764,High
Hungary,0.721,69.18,11.77652025,9.68725846,15451.0627,High
Hungary,0.73,69.604,12.2561903,9.756351124,15898.05086,High
Hungary,0.736,69.969,12.55263996,9.825443788,16066.19505,High
Hungary,0.744,70.597,12.91569042,9.894536452,16021.12877,High
Hungary,0.75,71.004,13.17006969,9.963629116,16284.74303,High
Hungary,0.755,70.918,13.52241039,10.03272178,16920.6646,High
Hungary,0.762,71.04,13.95783043,10.10181444,17274.6065,High
Hungary,0.773,71.758,14.31949997,10.17090711,18229.1813,High
Hungary,0.782,72.394,14.66399956,10.23999977,19017.68609,High
Hungary,0.791,72.507,15.05486965,10.3880899,20002.38808,High
Hungary,0.798,72.514,15.4380703,10.53618002,20899.42907,High
Hungary,0.802,72.906,15.17978001,10.68427014,21877.12589,Very High
Hungary,0.807,72.865,15.36423969,10.83236027,22839.37781,Very High
Hungary,0.815,73.344,15.45042992,11.07682776,23816.23307,Very High
Hungary,0.818,73.432,15.45870018,11.32129526,23552.32814,Very High
Hungary,0.824,73.958,15.44853973,11.56576276,24105.05268,Very High
Hungary,0.826,74.179,15.4039402,11.81023026,23096.56567,Very High
Hungary,0.829,74.519,15.48647976,11.88173008,23309.76389,Very High
Hungary,0.833,74.923,15.50327969,11.92125034,23792.58804,Very High
Hungary,0.833,75.181,15.49118996,11.83899975,23776.22944,Very High
Hungary,0.843,75.681,15.83022022,12.00895977,24600.48038,Very High
Hungary,0.84,75.847,15.58607006,11.77344036,25283.39162,Very High
Hungary,0.839,75.652,15.31834984,11.84778976,26203.76154,Very High
Hungary,0.843,76.155,15.15030003,11.88941002,27446.69903,Very High
Hungary,0.846,76.005,15.24666023,11.97945499,28302.77343,Very High
Hungary,0.85,76.204,15.16954994,12.06949997,29908.59214,Very High
Hungary,0.854,76.454,15.03030014,12.15954494,31789.80944,Very High
Hungary,0.849,75.73,15.05834961,12.24958992,30482.80585,Very High
Hungary,0.846,74.53,15.07330036,12.24958992,32609.7718,Very High
Hungary,0.851,74.958,15.07330036,12.24958992,34195.54059,Very High
Iceland,0.834,78.163,14.14389992,10.51085085,32512.76527,Very High
Iceland,0.845,77.836,15.23260021,10.62763808,32301.79101,Very High
Iceland,0.852,78.618,15.55963993,10.74442531,30944.55726,Very High
Iceland,0.853,78.73,15.5397501,10.86121255,30977.53564,Very High
Iceland,0.86,79.166,15.78847027,10.97799978,31602.3898,Very High
Iceland,0.857,78.224,15.85289955,11.09478701,31432.60218,Very High
Iceland,0.864,78.617,15.92556,11.22399841,32814.56989,Very High
Iceland,0.874,78.994,16.35976982,11.35320982,34449.87392,Very High
Iceland,0.885,79.453,16.79397964,11.48242123,36628.07455,Very High
Iceland,0.886,79.23,16.77102089,11.61163263,37749.61029,Very High
Iceland,0.895,79.891,17.02371025,11.74084404,38780.13507,Very High
Iceland,0.902,80.704,17.05023956,11.88744928,39800.57663,Very High
Iceland,0.909,80.543,17.55954933,12.03405453,40789.08625,Very High
Iceland,0.916,80.776,18.24403,12.18065978,40843.17434,Very High
Iceland,0.92,80.979,17.92898941,12.32726503,42455.99164,Very High
Iceland,0.926,81.242,18.1415596,12.47387028,44540.58303,Very High
Iceland,0.928,81.239,18.12881088,12.56340524,45274.61266,Very High
Iceland,0.933,81.351,17.97085953,12.65294021,48591.50602,Very High
Iceland,0.927,81.388,18.00515938,12.74247517,41671.32431,Very High
Iceland,0.925,81.556,17.9835701,12.83201013,39309.89159,Very High
Iceland,0.927,81.7,18.52272034,12.9215451,38786.14322,Very High
Iceland,0.933,82.178,18.74509048,13.01108006,41057.35378,Very High
Iceland,0.938,82.556,19.17963982,13.10061502,42628.49377,Very High
Iceland,0.942,81.929,19.7612896,13.19014999,48035.5135,Very High
Iceland,0.946,82.613,19.71046066,13.27968495,48035.3979,Very High
Iceland,0.948,82.351,19.35326958,13.36921992,50197.42312,Very High
Iceland,0.951,82.03,19.06691933,13.45875488,53753.70238,Very High
Iceland,0.955,82.535,18.73963928,13.54828984,53923.22172,Very High
Iceland,0.958,82.77,18.50045967,13.63782481,55715.93104,Very High
Iceland,0.958,82.404,18.23498917,13.72735977,56452.94139,Very High
Iceland,0.955,82.576,18.23974037,13.76716995,51984.12953,Very High
Iceland,0.957,82.678,19.10672951,13.76716995,52671.00677,Very High
Iceland,0.959,82.815,19.10672951,13.76716995,54688.37921,Very High
India,0.434,58.652,8.016785911,2.78157628,1795.941836,Low
India,0.437,59.055,8.038411685,2.884945669,1773.797716,Low
India,0.442,59.452,8.060095796,2.988315058,1832.898784,Low
India,0.446,59.815,8.081838401,3.091684447,1882.700959,Low
India,0.452,60.216,8.103639658,3.195053836,1970.353279,Low
India,0.458,60.596,8.125499725,3.298423224,2081.525728,Low
India,0.465,60.984,8.135709763,3.467573133,2198.363959,Low
India,0.471,61.388,8.169839859,3.636723042,2245.879528,Low
India,0.477,61.792,8.191783269,3.805872951,2340.371029,Low
India,0.485,62.207,8.213726679,3.97502286,2503.444446,Low
India,0.49,62.669,8.23567009,4.144172769,2545.183936,Low
India,0.495,63.091,8.242340088,4.22122995,2625.90017,Low
India,0.501,63.616,8.417590141,4.298287131,2682.473037,Low
India,0.514,64.094,8.993630409,4.375344311,2841.684302,Low
India,0.523,64.524,9.242310286,4.452401492,3016.521814,Low
India,0.532,64.996,9.490990162,4.529458673,3203.00131,Low
India,0.541,65.412,9.739670038,4.636586948,3406.81064,Low
India,0.55,65.788,9.988349915,4.743715224,3627.060167,Medium
India,0.557,66.149,10.27301979,4.8508435,3679.706235,Medium
India,0.562,66.513,10.20211983,4.957971775,3913.922525,Medium
India,0.572,66.909,10.51416969,5.065100051,4167.862731,Medium
India,0.586,67.359,11.07042027,5.301909924,4335.660812,Medium
India,0.594,67.887,11.31567955,5.39910593,4498.075088,Medium
India,0.6,68.46,11.36273956,5.496301937,4720.380805,Medium
India,0.611,69.074,11.70816994,5.593497944,5011.618094,Medium
